"Entity","Business Entities","Products","Data Flow","Scan Findings","Data Element","Sensitivity","Language","File Path","Field Name","Location","Source URL","Database Name","Database Instance Name","Table and Column Name","Operation Type","Operation","API Endpoint","API Field Names","Confidence"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg].[s3_unstructured_object_record.property]","email_recipients.0.recipient_email","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg].[s3_unstructured_object_record.property]","email_subject","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg].[s3_unstructured_object_record.property]","email_recipients.1.recipient_name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg].[s3_unstructured_object_record.property]","email_date","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg].[s3_unstructured_object_record.property]","email_recipients.1.recipient_email","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg].[s3_unstructured_object_record.property]","email_sender","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg].[s3_unstructured_object_record.property]","email_recipients.0.recipient_name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg]","email_recipients.0.recipient_email","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg]","email_recipients.1.recipient_email","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg]","email_sender","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg]","email_recipients.0.recipient_name","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg]","email_recipients.1.recipient_name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg]","email_sender","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.msg","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.msg]","email_recipients.0.recipient_name","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Age","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.1.content","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Age","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.0.content","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Driver ID","High","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.1.content","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Driver ID","High","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.1.content","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Driver ID","High","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.0.content","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Driver ID","High","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.0.content","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml].[s3_unstructured_object_record.property]","email_content.1.content","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml].[s3_unstructured_object_record.property]","email_subject","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml].[s3_unstructured_object_record.property]","email_date","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml].[s3_unstructured_object_record.property]","email_recipient","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml].[s3_unstructured_object_record.property]","email_content.0.content","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml].[s3_unstructured_object_record.property]","email_sender","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.1.content","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_recipient","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.0.content","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Email Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_sender","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.1.content","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_subject","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.0.content","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_sender","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Payment Card","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.1.content","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Payment Card","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.0.content","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Physical Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.1.content","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.eml","Physical Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.eml]","email_content.0.content","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-parquet/","Date of Birth","","REST API","","","","","denisolt-test-bucket","","dataset-2-parquet/.dob","","","","dob","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-parquet/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-2-parquet/.name","","","","name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-parquet/","Physical Health","High","REST API","","","","","denisolt-test-bucket","","dataset-2-parquet/.Heart Rate","","","","Heart Rate","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-3-json/","Email Address","","REST API","","","","","denisolt-test-bucket","","dataset-3-json/.email","","","","email","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-3-json/","Email Address","","REST API","","","","","denisolt-test-bucket","","dataset-3-json/.email","","","","email","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-3-json/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-3-json/.email","","","","email","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-3-json/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-3-json/.name","","","","name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-3-json/","Physical Health","High","REST API","","","","","denisolt-test-bucket","","dataset-3-json/.Heart Rate","","","","Heart Rate","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-json/","Email Address","","REST API","","","","","denisolt-test-bucket","","dataset-1-json/.email","","","","email","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-json/","Email Address","","REST API","","","","","denisolt-test-bucket","","dataset-1-json/.email","","","","email","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-json/","Location","Medium","REST API","","","","","denisolt-test-bucket","","dataset-1-json/.name","","","","name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-json/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-1-json/.email","","","","email","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-json/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-1-json/.name","","","","name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-json/","Date of Birth","","REST API","","","","","denisolt-test-bucket","","dataset-2-json/.dob","","","","dob","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-json/","Location","Medium","REST API","","","","","denisolt-test-bucket","","dataset-2-json/.name","","","","name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-json/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-2-json/.name","","","","name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-json/","Payment Card","","REST API","","","","","denisolt-test-bucket","","dataset-2-json/.credit_card_number","","","","credit_card_number","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-json/","Payment Card","","REST API","","","","","denisolt-test-bucket","","dataset-2-json/.credit_card_number","","","","credit_card_number","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-json/","Payment Card","","REST API","","","","","denisolt-test-bucket","","dataset-2-json/.credit_card_number","","","","credit_card_number","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-2-json/","Physical Address","","REST API","","","","","denisolt-test-bucket","","dataset-2-json/.name","","","","name","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.feather","Age","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.feather]","Age","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.feather","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.feather]","Address","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.feather","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.feather]","Name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.feather","Physical Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.feather]","Address","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.xlsx","Age","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","Age","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.xlsx","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","Address","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.xlsx","Name","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","Name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/sample.xlsx","Physical Address","","REST API","","","","","","","","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","Address","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-csv/","Age","","REST API","","","","","denisolt-test-bucket","","dataset-1-csv/.""Age""","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","""Age""","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-csv/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-1-csv/.last name","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","last name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-csv/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-1-csv/.first name","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","first name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-csv/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-1-csv/.""Name""","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","""Name""","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-csv/","Name","","REST API","","","","","denisolt-test-bucket","","dataset-1-csv/.""Team""","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","""Team""","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-csv/","Physical Address","","REST API","","","","","denisolt-test-bucket","","dataset-1-csv/.zip code","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","zip code","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/dataset-1-csv/","Physical Address","","REST API","","","","","denisolt-test-bucket","","dataset-1-csv/.city","","","Api_Response ID: [s3_unstructured_object_bucket=denisolt-test-bucket].[s3_unstructured_object=a/b/sample.xlsx]","city","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Country","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.country","","","","country","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Education Data","Medium","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.education","","","","education","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Email Address","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.email","","","","email","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Email Address","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.email","","","","email","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Gender","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.gender","","","","gender","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Job Details","Medium","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.job_title","","","","job_title","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Location","Medium","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.city","","","","city","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Location","Medium","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.country","","","","country","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Location","Medium","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.street","","","","street","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Name","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.last_name","","","","last_name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Name","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.first_name","","","","first_name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Name","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.first_name","","","","first_name","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Name","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.last_name","","","","last_name","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Name","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.education","","","","education","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Physical Address","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.city","","","","city","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Physical Address","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.street","","","","street","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Physical Address","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.state","","","","state","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Telephone Number","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.phone_number","","","","phone_number","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/a/b/MOCK_DATA_outreach.csv","Telephone Number","","REST API","","","","","denisolt-test-bucket","","a/b/MOCK_DATA_outreach.csv.phone_number","","","","phone_number","Very Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet","Advertiser ID","Medium","REST API","","","","","denisolt-test-bucket","","deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet.idfa","","","","idfa","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet","Cookies","Medium","REST API","","","","","denisolt-test-bucket","","deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet.session_id","","","","session_id","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet","Country","","REST API","","","","","denisolt-test-bucket","","deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet.country","","","","country","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet","Device ID","Medium","REST API","","","","","denisolt-test-bucket","","deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet.device_id","","","","device_id","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet","Device Information","Medium","REST API","","","","","denisolt-test-bucket","","deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet.device_type","","","","device_type","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet","Device Operating System","Medium","REST API","","","","","denisolt-test-bucket","","deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet.os_name","","","","os_name","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet","IP Address","Medium","REST API","","","","","denisolt-test-bucket","","deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet.ip_address","","","","ip_address","Likely"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet","IP Address","Medium","REST API","","","","","denisolt-test-bucket","","deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet.ip_address","","","","ip_address","Possible"
"Amazon S3","","","","28_03_25 S3 Invent Connection No Filter: denisolt-test-bucket/deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet","Location","Medium","REST API","","","","","denisolt-test-bucket","","deni/part-00001-cb8d1347-995f-4a72-9e1f-09fac9c5221b-c000.zstd.parquet.location_lng","","","","location_lng","Likely"
